City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
593,Tsabong,-26.0217,22.401,61.84,25,0,5.99,BW,2022-04-26 21:34:39
594,Kitimat,54.0524,-128.6534,53.98,53,97,3.0,CA,2022-04-26 21:34:40
595,Elko,41.0002,-115.5012,64.42,21,100,14.0,US,2022-04-26 21:34:40
596,Nizhniy Kuranakh,58.8353,125.4869,26.64,86,79,2.06,RU,2022-04-26 21:34:40
597,Petukhovo,55.0692,67.9019,48.92,77,11,7.05,RU,2022-04-26 21:34:41
598,Hoopstad,-27.8327,25.9083,52.81,37,0,6.4,ZA,2022-04-26 21:34:41
599,Rzhev,56.2624,34.3282,38.62,90,6,5.41,RU,2022-04-26 21:34:42
600,Zarubino,42.63,131.0922,45.52,39,0,19.82,RU,2022-04-26 21:34:42
601,Kirkenes,69.7271,30.0458,17.82,79,20,17.27,NO,2022-04-26 21:34:42
602,San Vicente De Canete,-13.0751,-76.3835,70.77,81,78,7.27,PE,2022-04-26 21:34:43
603,Nongan,44.382,125.1685,42.57,42,0,11.48,CN,2022-04-26 21:34:43
604,Berlevag,70.8578,29.0864,22.95,74,75,37.98,NO,2022-04-26 21:34:44
605,Agirish,61.9247,63.0231,44.26,98,100,7.14,RU,2022-04-26 21:34:44
606,Hambantota,6.1241,81.1185,79.14,100,85,2.3,LK,2022-04-26 21:34:44
607,Turtas,58.9417,69.1325,41.77,84,93,8.03,RU,2022-04-26 21:34:45
608,Rota,36.6224,-6.3586,59.22,82,72,2.3,ES,2022-04-26 21:34:45
609,Guantanamo,20.1444,-75.2092,81.97,53,42,12.33,CU,2022-04-26 21:34:45
610,Novyy Urengoy,66.0833,76.6333,21.25,91,100,15.28,RU,2022-04-26 21:34:46
611,Isangel,-19.55,169.2667,78.85,56,90,15.52,VU,2022-04-26 21:34:11
612,Kamiiso,41.8167,140.65,55.78,100,75,13.8,JP,2022-04-26 21:34:46
613,Trelew,-43.249,-65.3051,60.22,20,100,19.98,AR,2022-04-26 21:34:47
614,Dickson,36.077,-87.3878,62.55,26,0,12.66,US,2022-04-26 21:34:47
615,Lagos,6.5833,3.75,84.52,94,51,5.28,NG,2022-04-26 21:30:00
616,Shenjiamen,29.9576,122.298,57.81,93,90,8.79,CN,2022-04-26 21:34:48
617,Clarence Town,-32.5833,151.7833,63.95,94,94,2.82,AU,2022-04-26 21:34:48
618,Kita,13.0349,-9.4895,89.83,14,1,5.14,ML,2022-04-26 21:34:49
619,Ketchikan,55.3422,-131.6461,50.47,53,75,4.61,US,2022-04-26 21:30:36
620,Batemans Bay,-35.7167,150.1833,61.11,87,93,2.24,AU,2022-04-26 21:34:49
621,Soto La Marina,23.7667,-98.2167,79.56,61,100,9.42,MX,2022-04-26 21:34:49
622,Haines Junction,60.7522,-137.5108,49.95,46,100,12.66,CA,2022-04-26 21:34:50
623,Toowoomba,-27.55,151.9667,58.24,94,80,8.01,AU,2022-04-26 21:30:45
624,Parana,-31.732,-60.5238,81.57,82,64,13.27,AR,2022-04-26 21:33:32
625,Zhangye,38.9342,100.4517,40.14,74,100,7.87,CN,2022-04-26 21:34:51
626,Garowe,8.4054,48.4845,76.46,74,22,11.21,SO,2022-04-26 21:34:51
627,Constantine,36.365,6.6147,63.81,63,40,3.44,DZ,2022-04-26 21:34:52
628,Nayoro,44.3506,142.4578,51.84,96,100,5.66,JP,2022-04-26 21:34:52
629,Scarborough,54.2797,-0.4044,45.97,84,70,1.01,GB,2022-04-26 21:35:52
630,Karratha,-20.7377,116.8463,78.62,59,100,9.31,AU,2022-04-26 21:35:53
631,Kinston,35.2627,-77.5816,87.98,37,0,11.5,US,2022-04-26 21:35:53
632,Hay River,60.8156,-115.7999,53.58,40,75,4.61,CA,2022-04-26 21:35:54
633,San Nicolas,18.1725,120.5953,78.71,89,20,2.3,PH,2022-04-26 21:35:54
634,Polovinnoye,54.7914,65.9864,50.07,73,85,7.85,RU,2022-04-26 21:35:54
635,Bonthe,7.5264,-12.505,80.74,84,52,10.6,SL,2022-04-26 21:35:55
636,Lodja,-3.4833,23.4333,67.68,99,99,1.88,CD,2022-04-26 21:35:55
637,Lerwick,60.1545,-1.1494,41.0,64,87,9.73,GB,2022-04-26 21:35:56
638,Akdepe,42.0551,59.3788,60.89,49,96,10.85,TM,2022-04-26 21:35:56
639,Kulim,5.365,100.5618,80.13,93,59,3.27,MY,2022-04-26 21:35:56
640,Lapa,-25.7697,-49.7158,69.37,84,99,4.34,BR,2022-04-26 21:35:57
641,Chumikan,54.7183,135.315,28.06,83,100,3.74,RU,2022-04-26 21:35:57
642,Byron Bay,-28.65,153.6167,62.49,83,97,4.9,AU,2022-04-26 21:35:58
643,Rudnogorsk,57.2639,103.7519,30.69,99,100,2.55,RU,2022-04-26 21:35:58
644,Lahan,26.7296,86.4951,80.91,42,4,5.03,NP,2022-04-26 21:35:58
645,Rudbar,30.15,62.6,84.06,14,42,3.96,AF,2022-04-26 21:35:59
646,Ginda,30.6945,78.4932,58.21,30,0,8.19,IN,2022-04-26 21:35:59
647,Teya,60.3778,92.6267,9.45,98,71,1.79,RU,2022-04-26 21:35:59
648,Tanout,14.9709,8.8879,85.21,11,10,12.84,NE,2022-04-26 21:36:00
649,Yuzhou,34.1628,113.4639,64.08,35,96,10.27,CN,2022-04-26 21:36:00
650,Batagay,67.6333,134.6333,10.35,95,93,3.53,RU,2022-04-26 21:36:01
651,Sosua,19.7667,-70.5167,85.98,65,40,11.5,DO,2022-04-26 21:36:01
652,Boa Vista,2.8197,-60.6733,80.58,78,75,6.91,BR,2022-04-26 21:36:01
653,Presque Isle,46.6811,-68.0159,55.26,66,100,14.97,US,2022-04-26 21:36:02
654,Horsham,51.064,-0.3272,53.02,69,0,6.91,GB,2022-04-26 21:36:02
655,Balykshi,47.0667,51.8667,64.4,55,0,17.9,KZ,2022-04-26 21:36:03
656,Altagracia De Orituco,9.8601,-66.3814,78.84,76,85,6.2,VE,2022-04-26 21:36:03
657,Waitati,-45.75,170.5667,53.8,85,94,5.44,NZ,2022-04-26 21:36:04
658,Palmer,42.1584,-72.3287,54.01,87,100,0.0,US,2022-04-26 21:36:00
659,Hlobyne,49.3878,33.2596,49.35,91,25,8.5,UA,2022-04-26 21:36:04
660,Marsa Matruh,31.3525,27.2453,61.0,88,0,2.3,EG,2022-04-26 21:36:05
661,Sabang,5.8933,95.3214,84.02,75,100,7.87,ID,2022-04-26 21:36:05
662,Luena,-11.7833,19.9167,65.07,72,79,2.75,AO,2022-04-26 21:36:06
663,Aquiraz,-3.9014,-38.3911,83.17,86,32,9.13,BR,2022-04-26 21:36:06
664,Along,28.1667,94.7667,63.9,86,53,1.88,IN,2022-04-26 21:31:59
665,Ulaangom,49.9811,92.0667,35.67,34,72,0.38,MN,2022-04-26 21:36:07
666,Kisaran,2.9845,99.6158,76.17,97,100,2.89,ID,2022-04-26 21:36:07
667,Coro,11.4045,-69.6734,80.1,81,95,15.99,VE,2022-04-26 21:36:07
668,Cansancao,-10.6672,-39.4992,75.36,62,58,7.85,BR,2022-04-26 21:36:08
669,Okhotsk,59.3833,143.3,25.02,73,3,11.16,RU,2022-04-26 21:36:08
670,Bowen,-20.0167,148.2333,75.45,82,16,10.69,AU,2022-04-26 21:36:09
671,Wadi Musa,30.3222,35.4793,67.24,38,99,10.54,JO,2022-04-26 21:36:09
672,Dzerzhinskoye,56.8344,95.2283,33.82,99,100,4.79,RU,2022-04-26 21:36:10
673,Wanaka,-44.7,169.15,52.14,63,3,2.37,NZ,2022-04-26 21:36:10
674,Salinopolis,-0.6136,-47.3561,79.63,82,99,10.18,BR,2022-04-26 21:36:10
675,Hovd,48.0056,91.6419,35.69,55,47,0.25,MN,2022-04-26 21:36:11
676,Akyab,20.15,92.9,80.37,85,12,4.7,MM,2022-04-26 21:37:12
677,Huarmey,-10.0681,-78.1522,70.18,82,64,10.11,PE,2022-04-26 21:37:12
678,Playas,-2.6333,-80.3833,75.13,81,23,12.21,EC,2022-04-26 21:37:12
679,Hualmay,-11.0964,-77.6139,70.14,80,33,9.51,PE,2022-04-26 21:37:13
680,Jijiga,9.35,42.8,65.23,76,58,4.14,ET,2022-04-26 21:37:13
681,Bella Union,-30.2752,-57.6007,77.18,86,100,11.48,UY,2022-04-26 21:37:14
